id,name,types,url,image_url
990,iron-treads,"ground, steel",https://pokeapi.co/api/v2/pokemon/990/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png
991,iron-bundle,"ice, water",https://pokeapi.co/api/v2/pokemon/991/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png
992,iron-hands,"fighting, electric",https://pokeapi.co/api/v2/pokemon/992/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png
993,iron-jugulis,"dark, flying",https://pokeapi.co/api/v2/pokemon/993/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png
994,iron-moth,"fire, poison",https://pokeapi.co/api/v2/pokemon/994/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png
995,iron-thorns,"rock, electric",https://pokeapi.co/api/v2/pokemon/995/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png
996,frigibax,"dragon, ice",https://pokeapi.co/api/v2/pokemon/996/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png
997,arctibax,"dragon, ice",https://pokeapi.co/api/v2/pokemon/997/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png
998,baxcalibur,"dragon, ice",https://pokeapi.co/api/v2/pokemon/998/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png
999,gimmighoul,ghost,https://pokeapi.co/api/v2/pokemon/999/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png
1000,gholdengo,"steel, ghost",https://pokeapi.co/api/v2/pokemon/1000/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png
1001,wo-chien,"dark, grass",https://pokeapi.co/api/v2/pokemon/1001/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png
1002,chien-pao,"dark, ice",https://pokeapi.co/api/v2/pokemon/1002/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png
1003,ting-lu,"dark, ground",https://pokeapi.co/api/v2/pokemon/1003/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png
1004,chi-yu,"dark, fire",https://pokeapi.co/api/v2/pokemon/1004/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png
1005,roaring-moon,"dragon, dark",https://pokeapi.co/api/v2/pokemon/1005/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png
1006,iron-valiant,"fairy, fighting",https://pokeapi.co/api/v2/pokemon/1006/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png
1007,koraidon,"fighting, dragon",https://pokeapi.co/api/v2/pokemon/1007/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png
1008,miraidon,"electric, dragon",https://pokeapi.co/api/v2/pokemon/1008/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png
1009,walking-wake,"water, dragon",https://pokeapi.co/api/v2/pokemon/1009/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png
1010,iron-leaves,"grass, psychic",https://pokeapi.co/api/v2/pokemon/1010/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png
1011,dipplin,"grass, dragon",https://pokeapi.co/api/v2/pokemon/1011/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png
1012,poltchageist,"grass, ghost",https://pokeapi.co/api/v2/pokemon/1012/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png
1013,sinistcha,"grass, ghost",https://pokeapi.co/api/v2/pokemon/1013/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png
1014,okidogi,"poison, fighting",https://pokeapi.co/api/v2/pokemon/1014/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png
1015,munkidori,"poison, psychic",https://pokeapi.co/api/v2/pokemon/1015/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png
1016,fezandipiti,"poison, fairy",https://pokeapi.co/api/v2/pokemon/1016/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png
1017,ogerpon,grass,https://pokeapi.co/api/v2/pokemon/1017/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png
1018,archaludon,"steel, dragon",https://pokeapi.co/api/v2/pokemon/1018/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png
1019,hydrapple,"grass, dragon",https://pokeapi.co/api/v2/pokemon/1019/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png
1020,gouging-fire,"fire, dragon",https://pokeapi.co/api/v2/pokemon/1020/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png
1021,raging-bolt,"electric, dragon",https://pokeapi.co/api/v2/pokemon/1021/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png
1022,iron-boulder,"rock, psychic",https://pokeapi.co/api/v2/pokemon/1022/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png
1023,iron-crown,"steel, psychic",https://pokeapi.co/api/v2/pokemon/1023/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png
1024,terapagos,normal,https://pokeapi.co/api/v2/pokemon/1024/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png
1025,pecharunt,"poison, ghost",https://pokeapi.co/api/v2/pokemon/1025/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png
10001,deoxys-attack,psychic,https://pokeapi.co/api/v2/pokemon/10001/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10001.png
10002,deoxys-defense,psychic,https://pokeapi.co/api/v2/pokemon/10002/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10002.png
10003,deoxys-speed,psychic,https://pokeapi.co/api/v2/pokemon/10003/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10003.png
10004,wormadam-sandy,"bug, ground",https://pokeapi.co/api/v2/pokemon/10004/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png
10005,wormadam-trash,"bug, steel",https://pokeapi.co/api/v2/pokemon/10005/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png
10006,shaymin-sky,"grass, flying",https://pokeapi.co/api/v2/pokemon/10006/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png
10007,giratina-origin,"ghost, dragon",https://pokeapi.co/api/v2/pokemon/10007/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png
10008,rotom-heat,"electric, fire",https://pokeapi.co/api/v2/pokemon/10008/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png
10009,rotom-wash,"electric, water",https://pokeapi.co/api/v2/pokemon/10009/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png
10010,rotom-frost,"electric, ice",https://pokeapi.co/api/v2/pokemon/10010/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png
10011,rotom-fan,"electric, flying",https://pokeapi.co/api/v2/pokemon/10011/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png
10012,rotom-mow,"electric, grass",https://pokeapi.co/api/v2/pokemon/10012/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png
10013,castform-sunny,fire,https://pokeapi.co/api/v2/pokemon/10013/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png
10014,castform-rainy,water,https://pokeapi.co/api/v2/pokemon/10014/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png
10015,castform-snowy,ice,https://pokeapi.co/api/v2/pokemon/10015/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png
10016,basculin-blue-striped,water,https://pokeapi.co/api/v2/pokemon/10016/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png
10017,darmanitan-zen,"fire, psychic",https://pokeapi.co/api/v2/pokemon/10017/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png
10018,meloetta-pirouette,"normal, fighting",https://pokeapi.co/api/v2/pokemon/10018/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png
10019,tornadus-therian,flying,https://pokeapi.co/api/v2/pokemon/10019/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png
10020,thundurus-therian,"electric, flying",https://pokeapi.co/api/v2/pokemon/10020/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png
10021,landorus-therian,"ground, flying",https://pokeapi.co/api/v2/pokemon/10021/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png
10022,kyurem-black,"dragon, ice",https://pokeapi.co/api/v2/pokemon/10022/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png
10023,kyurem-white,"dragon, ice",https://pokeapi.co/api/v2/pokemon/10023/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png
10024,keldeo-resolute,"water, fighting",https://pokeapi.co/api/v2/pokemon/10024/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png
10025,meowstic-female,psychic,https://pokeapi.co/api/v2/pokemon/10025/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png
10026,aegislash-blade,"steel, ghost",https://pokeapi.co/api/v2/pokemon/10026/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png
10027,pumpkaboo-small,"ghost, grass",https://pokeapi.co/api/v2/pokemon/10027/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png
10028,pumpkaboo-large,"ghost, grass",https://pokeapi.co/api/v2/pokemon/10028/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png
10029,pumpkaboo-super,"ghost, grass",https://pokeapi.co/api/v2/pokemon/10029/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png
10030,gourgeist-small,"ghost, grass",https://pokeapi.co/api/v2/pokemon/10030/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png
10031,gourgeist-large,"ghost, grass",https://pokeapi.co/api/v2/pokemon/10031/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png
10032,gourgeist-super,"ghost, grass",https://pokeapi.co/api/v2/pokemon/10032/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png
10033,venusaur-mega,"grass, poison",https://pokeapi.co/api/v2/pokemon/10033/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png
10034,charizard-mega-x,"fire, dragon",https://pokeapi.co/api/v2/pokemon/10034/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png
10035,charizard-mega-y,"fire, flying",https://pokeapi.co/api/v2/pokemon/10035/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png
10036,blastoise-mega,water,https://pokeapi.co/api/v2/pokemon/10036/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10036.png
10037,alakazam-mega,psychic,https://pokeapi.co/api/v2/pokemon/10037/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10037.png
10038,gengar-mega,"ghost, poison",https://pokeapi.co/api/v2/pokemon/10038/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png
10039,kangaskhan-mega,normal,https://pokeapi.co/api/v2/pokemon/10039/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png
10040,pinsir-mega,"bug, flying",https://pokeapi.co/api/v2/pokemon/10040/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png
10041,gyarados-mega,"water, dark",https://pokeapi.co/api/v2/pokemon/10041/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png
10042,aerodactyl-mega,"rock, flying",https://pokeapi.co/api/v2/pokemon/10042/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png
10043,mewtwo-mega-x,"psychic, fighting",https://pokeapi.co/api/v2/pokemon/10043/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png
10044,mewtwo-mega-y,psychic,https://pokeapi.co/api/v2/pokemon/10044/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png
10045,ampharos-mega,"electric, dragon",https://pokeapi.co/api/v2/pokemon/10045/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10045.png
10046,scizor-mega,"bug, steel",https://pokeapi.co/api/v2/pokemon/10046/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png
10047,heracross-mega,"bug, fighting",https://pokeapi.co/api/v2/pokemon/10047/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10047.png
10048,houndoom-mega,"dark, fire",https://pokeapi.co/api/v2/pokemon/10048/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10048.png
10049,tyranitar-mega,"rock, dark",https://pokeapi.co/api/v2/pokemon/10049/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png
10050,blaziken-mega,"fire, fighting",https://pokeapi.co/api/v2/pokemon/10050/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10050.png
10051,gardevoir-mega,"psychic, fairy",https://pokeapi.co/api/v2/pokemon/10051/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10051.png
10052,mawile-mega,"steel, fairy",https://pokeapi.co/api/v2/pokemon/10052/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png
10053,aggron-mega,steel,https://pokeapi.co/api/v2/pokemon/10053/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10053.png
10054,medicham-mega,"fighting, psychic",https://pokeapi.co/api/v2/pokemon/10054/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png
10055,manectric-mega,electric,https://pokeapi.co/api/v2/pokemon/10055/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png
10056,banette-mega,ghost,https://pokeapi.co/api/v2/pokemon/10056/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png
10057,absol-mega,dark,https://pokeapi.co/api/v2/pokemon/10057/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png
10058,garchomp-mega,"dragon, ground",https://pokeapi.co/api/v2/pokemon/10058/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png
10059,lucario-mega,"fighting, steel",https://pokeapi.co/api/v2/pokemon/10059/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png
10060,abomasnow-mega,"grass, ice",https://pokeapi.co/api/v2/pokemon/10060/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png
10061,floette-eternal,fairy,https://pokeapi.co/api/v2/pokemon/10061/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png
10062,latias-mega,"dragon, psychic",https://pokeapi.co/api/v2/pokemon/10062/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png
10063,latios-mega,"dragon, psychic",https://pokeapi.co/api/v2/pokemon/10063/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png
10064,swampert-mega,"water, ground",https://pokeapi.co/api/v2/pokemon/10064/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png
10065,sceptile-mega,"grass, dragon",https://pokeapi.co/api/v2/pokemon/10065/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png
10066,sableye-mega,"dark, ghost",https://pokeapi.co/api/v2/pokemon/10066/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png
10067,altaria-mega,"dragon, fairy",https://pokeapi.co/api/v2/pokemon/10067/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png
10068,gallade-mega,"psychic, fighting",https://pokeapi.co/api/v2/pokemon/10068/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png
10069,audino-mega,"normal, fairy",https://pokeapi.co/api/v2/pokemon/10069/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png
10070,sharpedo-mega,"water, dark",https://pokeapi.co/api/v2/pokemon/10070/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png
10071,slowbro-mega,"water, psychic",https://pokeapi.co/api/v2/pokemon/10071/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png
10072,steelix-mega,"steel, ground",https://pokeapi.co/api/v2/pokemon/10072/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png
10073,pidgeot-mega,"normal, flying",https://pokeapi.co/api/v2/pokemon/10073/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png
10074,glalie-mega,ice,https://pokeapi.co/api/v2/pokemon/10074/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png
10075,diancie-mega,"rock, fairy",https://pokeapi.co/api/v2/pokemon/10075/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png
10076,metagross-mega,"steel, psychic",https://pokeapi.co/api/v2/pokemon/10076/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png
10077,kyogre-primal,water,https://pokeapi.co/api/v2/pokemon/10077/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png
10078,groudon-primal,"ground, fire",https://pokeapi.co/api/v2/pokemon/10078/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png
10079,rayquaza-mega,"dragon, flying",https://pokeapi.co/api/v2/pokemon/10079/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png
10080,pikachu-rock-star,electric,https://pokeapi.co/api/v2/pokemon/10080/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png
10081,pikachu-belle,electric,https://pokeapi.co/api/v2/pokemon/10081/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png
10082,pikachu-pop-star,electric,https://pokeapi.co/api/v2/pokemon/10082/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png
10083,pikachu-phd,electric,https://pokeapi.co/api/v2/pokemon/10083/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png
10084,pikachu-libre,electric,https://pokeapi.co/api/v2/pokemon/10084/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png
10085,pikachu-cosplay,electric,https://pokeapi.co/api/v2/pokemon/10085/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png
10086,hoopa-unbound,"psychic, dark",https://pokeapi.co/api/v2/pokemon/10086/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png
10087,camerupt-mega,"fire, ground",https://pokeapi.co/api/v2/pokemon/10087/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png
10088,lopunny-mega,"normal, fighting",https://pokeapi.co/api/v2/pokemon/10088/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png
10089,salamence-mega,"dragon, flying",https://pokeapi.co/api/v2/pokemon/10089/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png
10090,beedrill-mega,"bug, poison",https://pokeapi.co/api/v2/pokemon/10090/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10090.png
10091,rattata-alola,"dark, normal",https://pokeapi.co/api/v2/pokemon/10091/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png
10092,raticate-alola,"dark, normal",https://pokeapi.co/api/v2/pokemon/10092/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png
10093,raticate-totem-alola,"dark, normal",https://pokeapi.co/api/v2/pokemon/10093/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png
10094,pikachu-original-cap,electric,https://pokeapi.co/api/v2/pokemon/10094/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png
10095,pikachu-hoenn-cap,electric,https://pokeapi.co/api/v2/pokemon/10095/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png
10096,pikachu-sinnoh-cap,electric,https://pokeapi.co/api/v2/pokemon/10096/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png
10097,pikachu-unova-cap,electric,https://pokeapi.co/api/v2/pokemon/10097/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png
10098,pikachu-kalos-cap,electric,https://pokeapi.co/api/v2/pokemon/10098/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png
10099,pikachu-alola-cap,electric,https://pokeapi.co/api/v2/pokemon/10099/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png
10100,raichu-alola,"electric, psychic",https://pokeapi.co/api/v2/pokemon/10100/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png
10101,sandshrew-alola,"ice, steel",https://pokeapi.co/api/v2/pokemon/10101/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png
10102,sandslash-alola,"ice, steel",https://pokeapi.co/api/v2/pokemon/10102/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png
10103,vulpix-alola,ice,https://pokeapi.co/api/v2/pokemon/10103/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png
10104,ninetales-alola,"ice, fairy",https://pokeapi.co/api/v2/pokemon/10104/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png
10105,diglett-alola,"ground, steel",https://pokeapi.co/api/v2/pokemon/10105/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png
10106,dugtrio-alola,"ground, steel",https://pokeapi.co/api/v2/pokemon/10106/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png
10107,meowth-alola,dark,https://pokeapi.co/api/v2/pokemon/10107/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png
10108,persian-alola,dark,https://pokeapi.co/api/v2/pokemon/10108/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png
10109,geodude-alola,"rock, electric",https://pokeapi.co/api/v2/pokemon/10109/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png
10110,graveler-alola,"rock, electric",https://pokeapi.co/api/v2/pokemon/10110/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png
10111,golem-alola,"rock, electric",https://pokeapi.co/api/v2/pokemon/10111/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png
10112,grimer-alola,"poison, dark",https://pokeapi.co/api/v2/pokemon/10112/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png
10113,muk-alola,"poison, dark",https://pokeapi.co/api/v2/pokemon/10113/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png
10114,exeggutor-alola,"grass, dragon",https://pokeapi.co/api/v2/pokemon/10114/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png
10115,marowak-alola,"fire, ghost",https://pokeapi.co/api/v2/pokemon/10115/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png
10116,greninja-battle-bond,"water, dark",https://pokeapi.co/api/v2/pokemon/10116/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png
10117,greninja-ash,"water, dark",https://pokeapi.co/api/v2/pokemon/10117/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png
10118,zygarde-10-power-construct,"dragon, ground",https://pokeapi.co/api/v2/pokemon/10118/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png
10119,zygarde-50-power-construct,"dragon, ground",https://pokeapi.co/api/v2/pokemon/10119/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png
10120,zygarde-complete,"dragon, ground",https://pokeapi.co/api/v2/pokemon/10120/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png
10121,gumshoos-totem,normal,https://pokeapi.co/api/v2/pokemon/10121/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10121.png
10122,vikavolt-totem,"bug, electric",https://pokeapi.co/api/v2/pokemon/10122/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png
10123,oricorio-pom-pom,"electric, flying",https://pokeapi.co/api/v2/pokemon/10123/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png
10124,oricorio-pau,"psychic, flying",https://pokeapi.co/api/v2/pokemon/10124/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png
10125,oricorio-sensu,"ghost, flying",https://pokeapi.co/api/v2/pokemon/10125/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png
10126,lycanroc-midnight,rock,https://pokeapi.co/api/v2/pokemon/10126/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10126.png
10127,wishiwashi-school,water,https://pokeapi.co/api/v2/pokemon/10127/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png
10128,lurantis-totem,grass,https://pokeapi.co/api/v2/pokemon/10128/,
10129,salazzle-totem,"poison, fire",https://pokeapi.co/api/v2/pokemon/10129/,
10130,minior-orange-meteor,"rock, flying",https://pokeapi.co/api/v2/pokemon/10130/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png
10131,minior-yellow-meteor,"rock, flying",https://pokeapi.co/api/v2/pokemon/10131/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png
10132,minior-green-meteor,"rock, flying",https://pokeapi.co/api/v2/pokemon/10132/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png
10133,minior-blue-meteor,"rock, flying",https://pokeapi.co/api/v2/pokemon/10133/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png
10134,minior-indigo-meteor,"rock, flying",https://pokeapi.co/api/v2/pokemon/10134/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png
10135,minior-violet-meteor,"rock, flying",https://pokeapi.co/api/v2/pokemon/10135/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png
